	text	label
120332103	Qolaversa, Adan bogʻida berilgan ushbu vaʼda Xanoʻx eʼlon qilib yurgan xabarga uygʻun boʻlgan.	uzn_Latn
119382635	Agar hozirdanoq toʻlovga ishonib, uni qadrlayotganimizni koʻrsatsak, yovuz dunyo ustidan Yahovaning qahr - gʻazabi toʻkilganda omon qolib, cheksiz xursandchilikni his qilamiz.	uzn_Latn
119360305	787212 AQSh dollari	uzn_Latn
119481203	Bas, meni malomat qilmang, oʻzingizni malomat qiling.	uzn_Latn
119568660	Bu haqiqatan ham mitoxondriyaga oʻxshaydimi?	uzn_Latn
119820232	Ikki o ' lchamli nomark dinamik tizimini tahlil qilish.	uzn_Latn
120627466	USAIDning silga qarshi kurash boʻyicha dasturi texnik sohalarning keng koʻlamini qamrab oladi, jumladan sil bilan kasallangan shaxslarga nisbatan xalqaro andazalarga muvofiq muomala qilish, sogʻliqni saqlash tizimining insoniy va institutsional salohiyatini kuchaytirish, idoralararo muvofiqlashtirish va hamkorlikni yaxshilash, shuningdek elektron maʼlumotlar bazasidan foydalanishni koʻpaytirish.	uzn_Latn
119512704	Biroq, ularning farqi shundaki, suvga choʻmish bilan ular shaxsiy ibodatda oʻzlarini Xudoga bagʻishlashganini hammaning oldida yaqqol koʻrsatadilar.	uzn_Latn
119536178	bolalarni umumtaʼlim maktablari, akademik litseylar, kasb-hunar kollejlariga joylashtirish uchun;	uzn_Latn
119589985	"Bunday sevgi "" hech qachon tugamaydi ."""	uzn_Latn
120511994	Talabdagi oʻzgarish va talab qilingan miqdordagi oʻzgarishning har ikkisi narx oʻzgarishlariga javoban sodir boʻladi	uzn_Latn
120548753	Tibbiy maqsadlarda foydalanish uchun ruxsat etilgan giyohvandlik vositalari, psixotrop moddalar va prekursorlarga nisbatan dori vositalari va farmatsevtika faoliyati to ' g ' risidagi qonun hujjatlarining ushbu Qonunga zid bo ' lmagan qismi tatbiq qilinadi.	uzn_Latn
119697449	eng kam ish haqining uchdan bir qismi miqdorida jarima solishga sabab bo ' ladi.	uzn_Latn
119762847	"Guvohnoma ichki so ' l tomonining chapdagi yuqori qismiga O ' zbekiston Respublikasi Davlat gerbining tasviri tushirilgan, pastroqda esa besh satrda - Oliy Majlis chaqirig ' ini ifodalovchi raqam, ""CHAQIRIQ ,"""" ChAQIRIQ "" so ' zlari, shuningdek Oliy Majlis saylangan yilni va vakolati tugaydigan yilni ko ' rsatuvchi raqamlar joylashgan."	uzn_Latn
119295160	Vashingtondagi Jorjtaun hamda Ateneo de Manila untlarini tugatgan.	uzn_Latn
119561855	Bu esa sud qonunlari va sud amaliyotini xalqaro standartlar darajasiga olib chiqishga xizmat qiladi.	uzn_Latn
120646108	U shunday qildi ham.	uzn_Latn
119310118	15 dan 21 gacha bo ' lgan razryadlar - Vazifa jihatdan tasnifining tegishli kodi;	uzn_Latn
119884107	jinoyatga barham berishda;	uzn_Latn
119935784	Komissiya qarorlari rasmiylashtiriladi va zarurat bo ' lganda ommaviy axborot vositalari orqali ommaga yetkaziladi.	uzn_Latn
120722635	Xususiy klinikalarga davlat tomonidan qator moliyaviy imtiyozlar berilmoqda.	uzn_Latn
119688168	Elektron davlat xizmatlari ko ' rsatishning maqbullashtirilgan modelini tuzish va joriy qilish	uzn_Latn
119338591	236-modda.	uzn_Latn
120020846	Mavzu uzoq muddatda oʻrtacha jami xarajat egri chizigʻi, hajm samarasi, minimum samarador hajm, minimum samarador hajm va raqobat oʻrtasidagi aloqadorlik masalalarini qamrab oladi.	uzn_Latn
120191283	O ' quv-metodik majmualarni takomillashtirish va o ' quv adabiyotlari bilan ta ' minlanganlikni oshirish.	uzn_Latn
120025543	Mazkur guvohnomalarni xalqaro standartlar asosida tayyorlash xarajatlarini inobatga olib, avtomototransport vositasi roʻyxatdan oʻtkazilganligi toʻgʻrisida guvohnomani berish uchun eng kam ish haqining 70 foizi miqdorida (104 842 soʻm 50 tiyin), shuningdek haydovchilik guvohnomasini berish uchun eng kam ish haqining 70 foizi miqdorida (104 842 soʻm 50 tiyin) toʻlov undirilishi belgilandi.	uzn_Latn
119925974	Ko ' chirib o ' tkazilgan buyrakning ajralib chiqishi ilk diagnostika markyerlarini aniqlashga yo ' naltirilgan nefrologiya sohasida ilmiy tadqiqotlar loyihalarini, nefroproteksiyaning zamonaviy yo ' nalishlarini ishlab chiqish, keyinchalik manbalar bo ' yicha grantlar ajratishni nazarda tutgan holda belgilangan tartibda grant tanlovlarida ishtirok etish.	uzn_Latn
119736063	Fosfolipidlarning bosh qismi qutbli, dum qismi esa qutbsiz.	uzn_Latn
119951016	Korxonalar va tashkilotlarning yagona davlat registrlarining boshqa axborot tizimlari bilan o ' zaro munosabatlari to ' g ' risida nizom	uzn_Latn
120582451	Tuqqan ayollarga qatnov soni	uzn_Latn
119533045	Bojxona organi tegishli qaror qabul qilingan kundan e ' tiboran uch ish kuni ichida arizachini tovarlarni tasniflash bo ' yicha dastlabki qaror qabul qilinganligi to ' g ' risida xabardor qilishi kerak.	uzn_Latn
120457804	Sirdaryo viloyati sudining sudyasi	uzn_Latn
119781088	Havoriy Yuhanno dunyoga muhabbat qoʻymanglar, deb ogoh etgani ajablanarli emas!	uzn_Latn
119799670	Hujjatlarni professional ishtirokchining xodimlariga (professional ishtirokchi bilan fuqarolik-huquqiy yoki mehnat munosabatlarida bo ' lgan shaxslarga) berish professional ishtirokchining boshqaruv organi rahbari yoki u tomonidan vakolatlangan shaxs ruxsati bilan tilxat olib amalga oshiriladi.	uzn_Latn
120235259	O ' zbekiston Respublikasining fuqarolari O ' zbekiston Respublikasi Prezidentini saylash bo ' yicha saylovoldi kampaniyasida va ovoz berishda ixtiyoriy ravishda qatnashadilar.	uzn_Latn
119639529	davlat hokimiyati va boshqaruvi organlari saytlari;	uzn_Latn
119980114	"Mahallalarda har haftada ""Huquqbuzarliklar profilaktikasi kuni "" va"" Maʼnaviyat soatlari "" olib borilgan."	uzn_Latn
120103788	Neft mahsulotlarini berish mahsulot yetkazib beruvchi va iste ' molchi o ' rtasida tuzilgan shartnomaga asosan amalga oshiriladi.	uzn_Latn
120518722	tanlovda sotilganda - sotuvchi veb-portal tomonidan eng yaxshi taklif mezonlaridan kelib chiqib avtomatik tarzda aniqlanadigan, shartnomani imzolashdan bosh tortgan yoki rad etgan birinchi g ' olibning taklifidan keyingi eng yaxshi taklif bo ' lgan tanlov ishtirokchisi bilan oldi-sotdi shartnomasini tuzishni taklif etadi.	uzn_Latn
120345804	QORAQALPOǴISTON RESPUBLIKASI STATISTIKA BOSHQARMASI XABARLAYDI	uzn_Latn
120670242	"Vazirlar Mahkamasining ""O ' zbekiston Respublikasi Hukumatining ayrim qarorlariga o ' zgartirishlar va qo ' shimchalar kiritish to ' g ' risida "" 1994-yil 12-avgustdagi 410-son ~ ~ ~ qarorida"	uzn_Latn
119855152	Ishtirokchilarning manziliga yuborilayotgan narxlar so ' rovida ishtirok etish to ' g ' risidagi taklif buyurtmachi tomonidan tanlangan ishtirokchining ofertasiga havolani o ' z ichiga oladi.	uzn_Latn
119941414	Konstitutsiyaviy sud - davlat hokimiyati organlari tizimida: vazifalar va istiqbollar	uzn_Latn
119436492	Arizaga ushbu investitsiya vositachisi tomonidan tasdiqlangan, mazkur Nizomning	uzn_Latn
120219899	O ' zbekiston Respublikasi Diplomatik vakolatxonalari va Tashqi ishlar vazirligi xodimlarining diplomatik martabalari to ' g ' risida	uzn_Latn
119822961	Ilgari xabar qilinganidek, kun tartibiga kiritilgan qonun loyihalari avval siyosiy partiyalar fraksiyalarining, Oʻzbekiston Ekologik harakati deputatlar guruhining, qoʻmitalar va ular huzurida faoliyat koʻrsatayotgan ekspert guruhlarining majlislarida muhokama qilingan edi.	uzn_Latn
119706609	ent_formula ning nollariga asoslanib variantlarni yo ' q qilish Faqat ent_formula grafigi ent_formula va ent_formula da nollargaga ega.	uzn_Latn
119821133	Ikki tarafni ham ent_formula ga boʻling. ent_formula	uzn_Latn
120570099	Toshkent viloyatida 2016 yilda 30 yirik investitsiya loyihasi amalga oshirildi.	uzn_Latn
120193592	"""O ' rmoninvest "" DUK"	uzn_Latn
119717790	* * Eslatma * *: Egilish nuqtalarini qidirayotganda, * ikkinchi tartibli * hosila oʻz ishorasini oʻzgartirgan joylarni tahlil qilish kerak.	uzn_Latn
119509706	"Birodar: "" Qoʻlimdan kelganini qilyapman - u, imkonsiz narsaga esa urinmayman ham ,"" - degan gaplarni aytmoqchi ekanini oqsoqol tushundi."	uzn_Latn
119728720	Faxriylarning samimiy suhbati bir piyola choy ustida davom etdi.	uzn_Latn
120004356	Marjinal daromad mahsulot hajmi oshishi bilan jami daromaddagi farqni bildiradi.	uzn_Latn
120581875	"""tuman "" so ' zidan keyin"" va tumanlararo "" so ' zlari bilan to ' ldirilsin;"	uzn_Latn
120398976	savdolar tashkilotchisining Qoidalari va qonun hujjatlarida nazarda tutilgan boshqa huquqlarga ham ega bo ' lishi mumkin.	uzn_Latn
119276051	Gramm - SGS birliklar tizimida massaning asosiy va SI tizimida ulush (0,001 kg) birligi; g bilan belgilanadi.	uzn_Latn
119824857	ilmiy tadqiqotlarga ko ' maklashish, tadqiqot ishlarini qo ' llab-quvvatlash uchun grantlar ajratish;	uzn_Latn
120002510	manzarali, mevali daraxtlar va butalarni yetishtirishga, dorivor o ' simliklarning plantatsiyalarini barpo etishga doir usullarni ishlab chiqadi, manzarali o ' simliklar ko ' chatlarini sertifikatlashtirish hamda standartlashtirishning yagona tizimi ishlab chiqilishi va joriy etilishini ta ' minlaydi;	uzn_Latn
120044789	Meni soʻroq qiluvchilar oldida oʻzimni ana shu bilan oqlayman.	uzn_Latn
120514560	ta ' lim muassasalarining faoliyatini yanada takomillashtirishga yo ' naltirilgan boshqa tadbirlarni amalga oshirish.	uzn_Latn
119966809	"Limited "" va ""Wenzhou Jinsheng Trade So., Ltd "" kompaniyalari ishtirokida tashkil etilgan qo ' shma korxonalar (keyingi o ' rinlarda qo ' shma korxonalar deb ataladi) foyda solig ' i, mol-mulk solig ' i, obodonlashtirish va ijtimoiy infratuzilmani rivojlantirish solig ' i, kichik korxonalar uchun yagona soliq to ' lovi, shuningdek O ' zbekiston Respublikasi Moliya vazirligi huzuridagi Respublika yo ' l jamg ' armasiga majburiy ajratmalar to ' lashdan 5 yil muddatga ozod qilinsin."	uzn_Latn
119279159	"K.da ""De Birs"" olmos kompaniyasi boshqarmasi joylashgan."	uzn_Latn
119852851	Ishni sud majlisida ko ' rish tartibi	uzn_Latn
119520413	Bizga Azim gazoniga suv quyadigan kuni ent_formula chelak, mashinasini yuvadigan kuni esa ent_formula chelak suv ishlatishi maʼlum.	uzn_Latn
119361678	"""83-modda."	uzn_Latn
120247702	O ' zbekiston Respublikasi Prezidentining 2020-yil 12-noyabrdagi PF-6109-son	uzn_Latn
120501721	Tadbirda doʻstlik va tinchlikni, ikki xalqning anʼana va qadriyatlarini ulugʻlovchi kuy-qoʻshiqlar yangradi, jozibali raqslar ijro etildi.	uzn_Latn
119902782	Karaseva Antonina Yakovlevna	uzn_Latn
120777194	Zardo ' zlik ishlari	uzn_Latn
120017062	Mas ' ul: DSQ (M. Mirzayev), DBQ (M. Saliyev), Asillik darajasini belgilash palatasi	uzn_Latn
119593818	Buning qiymati bizning tomonlarning iltimosiga binoan 200 milliondan 500 million dollargacha oshdi.	uzn_Latn
119381153	Agar DYHXX YPX xodimlari faoliyatida bir martalik pul ushlanishi choralarini qo ' llash mezonlariga mos keladigan ko ' rsatkichlar bo ' lmasa, bunday holatda komissiya tomonidan bir martalik pul mukofoti tarzidagi choralarni qo ' llash mezonlari bo ' yicha baholanadi.	uzn_Latn
119437385	"Arnasoy tumani "" Oltin vodiy "" Dehqon xoʻjaliklari uyushmasi brigada boshligʻi, Jizzax viloyati"	uzn_Latn
119708325	ent_formula qiymatida vertikal asimptota yoki yoʻqotilgan uzilishga ega boʻlishi mumkin.	uzn_Latn
120796015	EMI Music Racolta - I Nomadi (1993, racolta)	vec_Latn
120815989	Statua non identifegàda 1	vec_Latn
120799443	I Maroon 5 gà risevùo 2 nomination.	vec_Latn
120816234	Stoke-on-Trent (autorità unitaria)	vec_Latn
120817930	Una Sangre (One Blood) (Narada 2004)	vec_Latn
120816630	Su Commons ghe xe dei file multimediałi su Reykjavik	vec_Latn
120787792	Carbon e diamanti i vien scavà su łe montagne.	vec_Latn
120794715	El se cata intel Decan nordoriental, a osidente dei Ghati Orientałi, el conprende el basin medio e superior del fiume Mahanadi.	vec_Latn
120791135	Dopo le pesanti sconfite subìe contro el general Belisario e dopo la catura de Vitige'ntel 540, i Ostrogoti i xè riusìi faticosamente a tegnar en vita uno Stato a nord del fiume Po.	vec_Latn
120784651	Al fa panoce cee co garnei longhi, vitrei e arancioi scuri.	vec_Latn
120801506	I tanzaniani i volea entrar en Uganda e darghe na lexion a Amin, ma i no volea conquistar el paexe.	vec_Latn
120824095	Par seguire le mèjo pratiche de documentasion, 'sti documenti dovarìa essar registrài ben e tegnùi al sicuro inte 'n archivio de qualche tipo.	vec_Latn
120812704	"Queło ch'el gà scrito: ""Al mio funaral vojo tanta muxica, tanti amighi e tanta bira par tuti"" segno che xa gaveva decixo el so destìn."	vec_Latn
120795898	El xé stà sto qua el ténpo de major spiandore par el Doło che'l xé deventà el séntro pì inportante de ła Riviera de ła Brenta.	vec_Latn
120818620	Vitale I Michiel (... - 1102) xe stà un doge venesian.	vec_Latn
120803566	L'ammore avesse'a essere	vec_Latn
120824182	Pì tardi nel 15° e 16° secoło Brussel xe deventà el posto dove se riunìa i Stati Generałi.	vec_Latn
120823299	Ma łori se insegnéa a rasonàr.	vec_Latn
120798706	I Buio Pesto gà anca prodoto e interpretà queo che xe considarà el primo de fantasiensa girà e prodoto conpletamente in Itałia: InvaXön - Allieni in Liguria.	vec_Latn
120796394	En tel febraro 1956 el xe diventà el sindaco de Thies, en Senegal, e dal 1956 al 1959, ministro consiliere en tel governo de Michel Debré.	vec_Latn
120805306	Ła veta pi' alta de'l continente ła xe el Punċac Ġaia inte łi Monti Maoce.	vec_Latn
120822479	L'American Chemical Society definìse ła biotecnołogìa come l'aplicasion de organixmi, sistemi e procesi biołogici da parte de diverse industrie par aprendere ła siénsa de ła vita e 'l perfesionamento del vałore de i materiałi e de i organixmi, cuai i farmaci, łe coltivasioni e 'l bestiame.	vec_Latn
120787761	Capper, Paul.	vec_Latn
120826455	L' ordine de łe fraxi el pol esar canbià, mentre l' ordine de łe parołe l'è generalmente rigido.	vec_Latn
120818539	"Villadose risorse... da secolari tribolazioni el ga descoverto che'l nome del paese el risulta scrito par la prima volte ai scuminsi del XIII secoło quando che in latin el se ciamava ""Villa Ducis."""	vec_Latn
120825576	Atualmente xe sede de numaroxe asociasión locałi.	vec_Latn
120785999	A Phonetic Study, Dublin.	vec_Latn
120824257	Protista el xe un taxon polyphyletico, che xe manco acetabiłe par i biołogi de ogi rispeto che nel passà.	vec_Latn
120825001	"Tałe aprocio ""bottom-up"" dovarìa eser capàse de produre strumenti in paraleło e sarìa pì economico de i metodi top-down, ma podarìa eser soprafato có l'aumentar de ła dimension e de ła conplesità de l'asenblagio dexiderà."	vec_Latn
120818843	Xanty (in antigo ostiaco)	vec_Latn
120825492	Ai pie de łe Cołine Tripura el ristagno de łe acue forma łi łaghi Hail Hoor e Hakaluki Haor.	vec_Latn
120792079	El ałevamento el xe difuxo.	vec_Latn
120790499	De sòłito ghè na majoransa e na opoxision.	vec_Latn
120815958	Stati italiani'ntel Medioevo	vec_Latn
120809070	Nel 1689, el ga fato la so prima incursion contro Missolungi, con na forza mista de 2 000 turchi, albanesi e greci.	vec_Latn
120821009	Esempi de edifici del tipo flamboyant francese i include ła faciata ovest deła catedrałe de Rouen, e specialmente łe faciate dea Sainte-Chapelle de Vincennes (1370) e el coro de l'abasia de Mont-Saint-Michel (1448).	vec_Latn
120815472	So' ła prima fasàda del 1542, ła famegia Cappello gavea decixo de ponér un monumento funebre a l'amiragio Vincenzo Cappello, morto'ntel 1541, mentre ła segonda fasàda ospita łe tre statue de altri menbri de ła famegia Cappello.	vec_Latn
120783365	1999/2000 Edition. pp. 392.	vec_Latn
120804086	La produẑion na olta la era incentrada su la agricoltura.	vec_Latn
120807334	Lo steso se pol dir de la region al confin co el Kenya e el Sudan.	vec_Latn
120821884	Intanto l'inquinamento industriałe e i danni anbientałi che gera presenti fin dała descovèrta del fògo e da l'inissio dea civiltà, aumentea de brut.	vec_Latn
120792478	"El comun de ancuo de Cavałin-Treporti el xé stà creà el 29 de marso 1999 levando via da Venesia el teritorio del pasà quartièr 9 ""Cavałin-Treporti."""	vec_Latn
120786821	Basovizza), Bane, Catinara, Conconel, Contovel, Gropada, Lonjer, Padrice, Proseco (sloven Prosek, tal.	vec_Latn
120792131	El bancomat el xe un sistema eletronico par prelevar dei schei contanti dal proprio conto in banca.	vec_Latn
120798695	I bonber xe Mazzola (25 gol) e Gabetto (23), che segue Giampiero Boniperti de ła Juventus co' 27 gol.	vec_Latn
120792361	El Ċeċiaṅ (cinexe tradixional 浙江, pinyin zhèjiāng) el xe una provinsia de ła Cina oriental.	vec_Latn
120785657	ani 1660 - ani 1670 - ani 1680 - ani 1690 - ani 1700	vec_Latn
120806921	L'Inkatha la zera stà formà en tel 1923 da Solomon kaDinuzulu, fiol de l'ultimo re de i zulu, par sostegnar la so richiesta del trono.	vec_Latn
120788522	Clemente XIII (Carlo della Torre di Rezzonico, Venexia 1693 - Roma 1769, papa dal 1758 a la morte)	vec_Latn
120786896	Beira, Moxanbico, dal 1995	vec_Latn
120822896	Łe cupołe e łe volte a l'esterno łe jera cuerte da piombo o co piastrełe deła varietà romana.	vec_Latn
120783650	a.C. - 346 a.C. - 345 a.C. - 344 a.C. - 343 a.C. - 342 a.C. - 341 a.C. - 340 a.C. - 339 a.C.	vec_Latn
120789934	Daniele Ricciarelli, mejo conossùo cofà Daniele da Volterra o el Braghetón (Volterra, 1509 - Roma, 4 de apriłe 1566), xe stà un pitor e scultor itałian, ricordà in particołare pà ła so asociasion, inte'l bene e inte'l małe, có łe ultime ópare de Michelangeło.	vec_Latn
120816928	"Tałe sviłupo el xe stà posibiłe, come dito, anca grasie a łe fortune mercantiłi venesiane: łe cuałe, al contrario de cuanto sostegna ła ""foła"" speso dominante, no łe jera direte esclusivamente al Mar Adriatico (vardar par exenpio łe galee che prestava servisio regołar de comercio co łe Fiandre, o ła Conpagnia Vèneta del Baltico), del cuałe comuncue ła xe rimasta ła prinsipałe potensa comerciałe fin al 1797 e inte'l cuałe i comerci i jera inportanti (anca se declinanti inte ła so cuota de comercio globałe) anca dopo che łe potense euro-atlanteghe łe ghea verto nove rote comerciałi e esplorà novi teritori."	vec_Latn
120807548	Ma anca prima, en Etiopia, ghera de le popolasioni che controlava i altipiani e fazea marcà co i egixiani.	vec_Latn
120789595	da Calçot a Carona (Svisera)	vec_Latn
120826624	Pur esendo el basco unificà ła versión ofisiałe de ła łéngoa, i diałeti i' è utilixè in abondansa en łe radio e publicasioni łocałi, con el obietivo de avicinarse piasè al łinguagio quotidian.	vec_Latn
120810505	""" ...O Gorisia, ti te sì małedita"	vec_Latn
120794840	El se trasferise a Sità del Mesico.	vec_Latn
120809940	'Ntel 1943 el xe stà tavełà patòco e xe stà sistemà el póso al sentro del canpo.	vec_Latn
120804877	"Ła só storia ła vien cuntà par ła prima volta'ntel Protovangelo de Giacomo, apocrifo atribuio al ""fradeło del Signore,"" e dal Vangeło del Pseudo-Matteo."	vec_Latn
120825455	Xe stà inoltre sostegnù che alcuni gruppi pol essar el risultato de un misioto tra popołasioni 'na volta distinte, ma che un studio atento podarìa far distinsion tra le rasse ancestrałi che se ga combinà par far gruppi misti.	vec_Latn
120801302	"i se 'npïa ta le ponte, contra al biau nét. """	vec_Latn
120786750	Barcaroła in Fa diesis maxór op.	vec_Latn
120819668	A perdita dea tèra xe un aspeto importante dei problemi che i popołi indigeni del Botswana ga da afrontare, asième ai San che xe stai sfratài dae riserve del Kałahari centrałe.	vec_Latn
120795330	"El toponimo el deriva da ""teragno,"" overosipìa ""łiogo pian."""	vec_Latn
120787098	Bisogna però far atension a non petàr la łameła contro i denti, parchè ła pdarìa procuràr dani permanenti; inaxonta, sonare el scacciapensieri (rebèba) par un longo periodo danexa comunque i denti co' el ris-cio de dołori.	vec_Latn
120818469	Vien fora anca un novo singolo: I Will Follow.	vec_Latn
120806029	L'è grasie al riconosimento de sti fueri, ancora vałidi, se ła Navara ła pol godar ancó de un special grado de autonomía, garantío dal status de comunità foral.	vec_Latn
120785743	ani 880 a.C. - ani 870 a.C. - ani 860 a.C. - ani 850 a.C. - ani 840 a.C.	vec_Latn
120821571	I matematici arabi i ga esteso el sistema pa includar frasión decimałi, e Muhammad Ibn Musa al-Kwarizmi el ghe ga scrito un importante lavoro nel IX secoło.	vec_Latn
120808963	Na volta l'era na ìxoła ma dopo un forte teremoto'ntel 1930 ła spiaja ła se ga slongà e ła ło ga trasformà'nte na penìxoła tacà a ła costa marochina.	vec_Latn
120793463	El Lanarkshire de Sora (gaelico scozzese Siorrachd Lannraig a Tuath) el xe on'area aministrativa deła Scozia.	vec_Latn
120813786	Sarah Bernhardt a Belle-Isle ('nte ł'interpretasion de sé stesa)	vec_Latn
120800968	I Paesi traversà da sta cadena de monti i xe: Republica Ceca, Slovachia, Połonia, Ongaria, Ucraina, Romania.	vec_Latn
120797175	Foto aerea ciapada da sud	vec_Latn
120826313	La ricostrusion dopo ła guèra gà portà a ł'insediamento de nove industrie de legnami e metalmecaniche.	vec_Latn
120792586	El confina con i distreti de Meilen a sud-ovest, de Uster a ovest e de Pfäffikon a nord, col Canton Turgovia (distreto de Münchwilen) a nord-est e col Canton San Gało (distreti de Toggenburg a est e de See-Gaster a sud).	vec_Latn
120784876	al Papato: Ravenna, Cervia, Faenza, Rimini e rełativi castèłi, inaxonta ai tegneri nei teritori de Imoła e Cexena;	vec_Latn
120816211	Sto edificio de ùsma rełigioxa xe el primo exenpio de céxa rinasimentàl a Venesia.	vec_Latn
120806502	Łe sità pi' inportanti łe xe ła capital Óstin, Sant'Antonio, Dałas, Fort Worth, El Paso, Arlington e i porti de Hiuston, Corpus Christi, Beaumont e Galveston.	vec_Latn
120804907	Ła spexa par la festa la xera stàda de 458 197,2 łire venesiane, pagade par manco de en quart da ła respublica et par ła majior part da el doxe que el le ga ciapade da le sò scarsele.	vec_Latn
120785998	A pH 7 (condision de neutrałità) ła consentrasion de ioni idrosido OH- xè uguałe a cuèła de ioni idroxeno H+ (o idronio o osonio H3O+).	vec_Latn
120815709	Speso ła fruta xè anca un ingrediente par vari piati, specialmente i dolsi.	vec_Latn
120803672	L'ano prima el xera stà svilupà el SCA, on modor da 1000cc basà su on monobloco Ford Cortina 116E che ghavea corso en Formula 2, e che el vedea la prima testata progietà internamente dala Cosworth.	vec_Latn
120812097	Potensa, Matera, Croton, Catanxaro	vec_Latn
120783351	179 de łla serie, descoerto el 11 de novenbre 1877 da Ann Arbor grasie a James Craig Watson (1838-80).	vec_Latn
120815720	Spetando che un novo pónte in piera fusse costruìo, par el qual gera stà indito un concorso, vinto dal progeto dei architeti Torres e Briazza, xe stà costruìo in sołi 37 xorni un pónte provixòrio in łegno progetà da Eugenio Miozzi (1889-1979), che gera stà'verto al pùblico el 15 febraro 1933 e che, vista ła so sołidità, no xe stà più sostituìo.	vec_Latn
120824133	"""Pa sto motivo ła sciensa pí fondamentałe ła xe generalmente intesa come """"fisica""""--el cui nome xe sempre riconosibiłe come el significato del """"studio deła natura""."""""	vec_Latn
120786221	Arzachena (en gałurexe Alzachèna, en sardo Altzaghèna) el xe on comune de oltre 12 000 abitanti'nte ła provincia de Olbia-Tenpio.	vec_Latn
120817509	Tra i avenimenti sportivi anuai più conosui ghe xe ła Maratona de Sant'Antonio.	vec_Latn
120807437	Lui si diverte (come de mi)	vec_Latn
120792298	El capołogo el jera Vevey.	vec_Latn
120823160	L'ingenieria a ciapa tanti canpi pì speciaisài de ingenieria, ognùn dei quai co n'interèse pì specifico su aree particołari de matematica aplicada, siensa e tipi de aplicasion.	vec_Latn
120797456	Garzanti (1976).	vec_Latn
120791773	El 19 de giugno, senpre del 1521, ghe vien troncà un deo del pie che romai el jera in gangrena.	vec_Latn
120787104	Bison - jenerador parser disegnà pa sostituir el yacc	vec_Latn
120806533	le sò lericie le xè tejnide endè la chesa de Sant Estefen en Malçesèn.	vec_Latn
120819457	Al stéso muòdo, anpò, i fiłoxofi de ła matematica ga sercà de caraterixare ciò che rende na prova pì dexiderabiłe de n'altra, có entranbe łe senbra rasionalmente sensà.	vec_Latn
120785550	Andora la confina a nord e a est con la Francia, mentre a sud e a ovest co la Spagna.	vec_Latn
120803332	La Liberia la xera importante par i Aleati, sia par la produsion de goma che come base militare.	vec_Latn
120797928	Giacomo Casanova, 'ntel 1768, quando che'l gera sarà in prexon'ntel carcere de Barcełona, el ga scrti'na confutasion deła Storia del governo de Venesia.	vec_Latn
120791983	El 3 de novenbre xè el 307° dì de l'anno secondo el całendario gregorian (el 308° 'nte i anni bisestiłi).	vec_Latn
120784649	"Al faméi al ghe à respondést: ""Vostro pare l'à vulù che copèmo al vedèl più gras, che lo rustimo e, cun quel e antro nesessario, l'à volést che naltri duti insèma magnèmo e fèmo fràia, parvìa che al xe tornà in famèa san e salvo, despò'na zàia de tenp, vostro fradél."""	vec_Latn
120805202	"Ła ùa Pineła, itałianixà Pinella xe un vitigno a baca bianca ""vèneto"" coltivà ramai del tuto sui Cołi Euganei."	vec_Latn
120815353	"Sò a ""Christmas card"" (a publicità fato soto el periodo de Nadàe) del 1983 se vede pa a prima olta el frontaìn davanti co scrito ""Pull deep,"" ma savendo ke a Mesa/Boogie no i gheva tanti fastidi, i ghe ne gà butài sù anca dei quèi co scrito ""Gain boost"" finkè no i gheva finii."	vec_Latn
120793386	Eliminà a i otavi de finałe de Copa Itałia.	vec_Latn
120809820	'Ntel 1218 el pałaso l'è stà semi-desfà da un incendio, l'è quindi stà recostruìdo e concluxo el 1219.	vec_Latn
120807065	L'istà meteorołogica la dipende inveze dal clima chel ghe nei vari posti del mondo, e la pol esar pi łonga o pi curta a seconda dei casi.	vec_Latn
120824794	'sta tecnica usa el contrasto tra tanti canpioni, o oservasioni, o popołasioni, soto diverse condisioni par vedar cossa canbia o cossa resta uguałe.	vec_Latn
120806918	L'inisiativa xè stà avià da un grupo de risercatori de Wikimedia Deutschland.	vec_Latn
120796115	Enrico Campedelli (PD) dal 07/06/2009	vec_Latn
120785421	Anca se vien fate dee critiche parò l'album vende 900 000 copie.	vec_Latn
120789642	Da i ricatamenti paleontologici se sa che 60 000 ani fa el nord del Niger el xera abità.	vec_Latn
120783521	Åbo), altra cità importante la xe Pori (sved.	vec_Latn
120825852	El paexe el xe quasi tuto desertico e, tolte poche zone fertili, el nol pol sostegnar la popolasion.	vec_Latn
120802986	La forza della mente (Claudio Patti e Norina Piras) Claudio Patti -1.003 voti	vec_Latn
120804476	La sciabola la g'ha nà difarente impostasion schermistica parchè tuto el gesto atletico l'è coinvolto a portar colpi de tajo.	vec_Latn
120820529	El fenotipo xe determinà dała composissiòn genetica de un organismo (genotipo) e dal ambiente nel cual l'organismo el vive.	vec_Latn
120812996	Repùblica parlamentar: un Presidente solo raprexentativo	vec_Latn
120807445	L'ultima scuadra che'l ga alenà xe stà el Genoa (2012-2013).	vec_Latn
120814703	Serti studiosi i ga protestà contro de sta decision, parché el canbio de nome el gavarià separà el paese da la so storia.	vec_Latn
120822599	L'archeołogia ła poł esar considerada sia na sciensa sociałe sia un ramo dełe sciense umane.	vec_Latn
120801753	James Joseph Gandolfini, Jr.	vec_Latn
120808049	Media:|Santa Agueda]]<sup>[?·[[:File:|info]]]</sup>	vec_Latn
